run,pair_name,signal_name,expression,primary_mechanism,expected_sign,generation,hypothesis,confidence,coder_a,coder_b,coder_a_confidence,coder_b_confidence,adjudicated,adjudicator_confidence,record_id
B2,profit_intangible,Distortion Large In Both Dimensions,"MUL(IND_RANK(RATIO(oibdp, at)), MIN(IND_RANK(WINSOR(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), dp), 1)), IND_RANK(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), at))))",hidden_capital_understatement,positive,4,"A firm's book capital is materially understated only when its expensed intangible outlay is large both relative to the investment it does capitalize and relative to its overall asset base; profitable firms meeting both conditions have genuinely, not mechanically, distorted accounts.",5,hidden_capital_understatement,hidden_capital_understatement,5,5,false,,m02490
B2,profit_intangible,Downside Earning Power Of Distorted Firms,"MUL(IND_RANK(TS_MIN(RATIO(oiadp, at), 5)), IND_RANK(WINSOR(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), dp), 1)))",durable_moat_and_demand_stability,positive,4,"Intangible capital earns durable rents only if it protects profits in bad years; a firm whose *worst* profitability over five years is still high has a moat, and combining that proof of durability with a large accounting distortion identifies the most reliably underpriced innovators.",5,durable_moat_and_demand_stability,durable_moat_and_demand_stability,5,5,false,,m02491
B2,profit_intangible,Intangible Spending At Its Own Peak,"MUL(IND_RANK(RATIO(oiadp, at)), IND_RANK(WINSOR(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), TS_MAX(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5)), 1)))",hidden_capital_understatement,positive,4,"A profitable firm still spending at its five-year peak on R&D and advertising is building hidden capital, whereas one that has retreated from its own peak is harvesting an ageing intangible base; the market reads current earnings identically in both cases.",4,hidden_capital_understatement,hidden_capital_understatement,4,4,false,,m02492
B2,profit_intangible,Marginal Return On Matured Intangible Spending,"MIN(IND_RANK(WINSOR(RATIO(SUB(oiadp, LAG(oiadp, 3)), LAG(TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 3), 1)), 1)), IND_RANK(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), sale)))",validated_intangible_payback,positive,4,"Validated intangible productivity is a marginal return: the dollars of extra operating profit earned over three years per dollar of intangible investment made in the preceding three years, realized by firms that are genuinely intangible-intensive.",5,validated_intangible_payback,validated_intangible_payback,5,5,false,,m02493
B2,profit_intangible,Off Books Capital Formation,"MUL(IND_RANK(RATIO(oancf, at)), IND_RANK(WINSOR(RATIO(SUB(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), DELTA(COALESCE(intan, 0), 1)), at), 1)))",hidden_capital_understatement,positive,4,The net rate at which a firm adds capital that the balance sheet will never record equals its expensed intangible outlays minus the increase in booked intangibles; cash-profitable firms with the highest net off-books capital formation are compounding invisible assets fastest.,5,hidden_capital_understatement,hidden_capital_understatement,5,5,false,,m02494
B2,profit_intangible,Accrual Validated Off Books Formation,"MUL(IND_RANK(RATIO(oiadp, at)), IND_RANK(WINSOR(RATIO(SUB(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), DELTA(COALESCE(intan, 0), 1)), at), 1)))",hidden_capital_understatement,positive,5,"If off-books capital formation is what carries the alpha, it should predict returns when validated by accrual operating profitability as well; if instead the effect requires cash-flow validation, the cash leg is doing the economic work rather than the intangible composition.",4,hidden_capital_understatement,hidden_capital_understatement,4,4,false,,m02495
B2,profit_intangible,Durable Margin Cash Innovator,"MUL(IND_RANK(RATIO(oancf, at)), MIN(IND_RANK(NEG(VOL(RATIO(SUB(revt, cogs), sale), 5))), IND_RANK(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), sale))))",durable_moat_and_demand_stability,positive,5,"Intangible capital earns rents through pricing power, which shows up as a gross margin that does not fluctuate with the cycle; an intangible-intensive firm with a stable gross margin and strong cash generation has demonstrated a moat that its book assets do not record.",5,durable_moat_and_demand_stability,durable_moat_and_demand_stability,5,5,false,,m02496
B2,profit_intangible,Off Books Share Of Capital Formation,"MUL(IND_RANK(RATIO(oancf, at)), IND_RANK(WINSOR(RATIO(SUB(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), DELTA(COALESCE(intan, 0), 1)), ADD(dp, ADD(COALESCE(xrd, 0), COALESCE(xad, 0)))), 1)))",hidden_capital_understatement,positive,5,"What matters is not the dollar amount of off-books capital formation but the fraction of the firm's total capital formation that never reaches the balance sheet, net of anything it capitalizes; cash-profitable firms with the highest such fraction have the fastest-growing invisible asset base.",5,hidden_capital_understatement,hidden_capital_understatement,5,5,false,,m02497
B2,profit_intangible,Pre Investment Cash Earning Power,"MUL(IND_RANK(RATIO(ADD(oancf, ADD(COALESCE(xrd, 0), COALESCE(xad, 0))), at)), IND_RANK(WINSOR(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), dp), 1)))",hidden_capital_understatement,positive,5,"Because intangible outlays are expensed, they depress operating cash flow exactly as they depress earnings; adding them back reveals the firm's true cash earning power before discretionary investment, and firms with high pre-investment cash power that also run the largest expensing distortion are the most severely mismeasured.",5,hidden_capital_understatement,hidden_capital_understatement,5,5,false,,m02498
B2,profit_intangible,Rising Capital Productivity Of Expensing Firms,"MUL(IND_RANK(WINSOR(TREND(RATIO(sale, at), 5), 1)), IND_RANK(WINSOR(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), dp), 1)))",validated_intangible_payback,positive,5,"When unrecorded intangible capital becomes productive, its fingerprint is a rising ability to generate revenue from a recorded asset base that is not growing; firms showing a multi-year uptrend in asset turnover alongside a large expensing distortion have hidden capital that is demonstrably doing the work investors attribute to nothing.",4,validated_intangible_payback,validated_intangible_payback,4,4,false,,m02499
B2,profit_intangible,Self Funded Innovation Program,"MIN(IND_RANK(WINSOR(RATIO(TS_SUM(oancf, 5), TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5)), 1)), IND_RANK(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), sale)))",self_funded_innovation_sustainability,positive,5,"An intangible program financed entirely out of five years of internally generated cash is proven and cannot be forced into retreat by capital-market conditions, whereas an equally intensive program dependent on external funding carries abandonment risk; the market discounts both alike.",5,self_funded_innovation_sustainability,self_funded_innovation_sustainability,5,5,false,,m02500
B2,profit_intangible,Acquired Share Of Intangible Base,"MUL(IND_RANK(WINSOR(RATIO(COALESCE(intan, 0), ADD(COALESCE(intan, 0), TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5))), 1)), IND_RANK(NEG(RATIO(oancf, at))))",acquired_intangible_validation,negative,6,"A firm whose intangible base was bought rather than built has already paid a market price for that capital, so no understatement premium exists; when such a firm also generates weak cash flow, the recorded intangible asset overstates economic capital and returns are low.",5,organic_self_built_intangibles,acquired_intangible_validation,5,4,true,5,m02501
B2,profit_intangible,Capital Productive Off Books Builder,"MUL(IND_RANK(WINSOR(TREND(RATIO(sale, at), 5), 1)), IND_RANK(WINSOR(RATIO(SUB(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), DELTA(COALESCE(intan, 0), 1)), ADD(dp, ADD(COALESCE(xrd, 0), COALESCE(xad, 0)))), 1)))",validated_intangible_payback,positive,6,Hidden capital is validated when the recorded asset base generates progressively more revenue; combining rising capital productivity with a high off-books share of capital formation identifies firms whose growth is real but structurally invisible to the balance sheet.,4,validated_intangible_payback,validated_intangible_payback,4,4,false,,m02502
B2,profit_intangible,Cash Return On Restated Economic Capital,"MUL(IND_RANK(WINSOR(RATIO(oancf, ADD(SUB(at, COALESCE(intan, 0)), TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5))), 1)), IND_RANK(WINSOR(RATIO(TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5), ADD(SUB(at, COALESCE(intan, 0)), TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5))), 1)))",validated_intangible_payback,positive,6,Restate the balance sheet by removing purchased intangibles and inserting the five-year self-built intangible stock; firms that earn a high cash return on that restated capital *and* whose restated capital differs most from the reported one are where economic reality and accounting reality diverge most.,4,validated_intangible_payback,organic_self_built_intangibles,5,4,true,4,m02503
B2,profit_intangible,Intensity Purified Off Books Formation,"MUL(IND_RANK(RATIO(oancf, at)), MIN(IND_RANK(WINSOR(RATIO(SUB(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), DELTA(COALESCE(intan, 0), 1)), ADD(dp, ADD(COALESCE(xrd, 0), COALESCE(xad, 0)))), 1)), IND_RANK(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), sale))))",hidden_capital_understatement,positive,6,A high off-books share of capital formation only signifies hidden capital when the firm genuinely spends on intangibles; firms that score highly merely because a legacy intangible balance is amortising away have no invisible asset being built.,5,hidden_capital_understatement,hidden_capital_understatement,5,4,false,,m02504
B2,profit_intangible,Long Lived Knowledge Capital Tilt,"MUL(IND_RANK(RATIO(oancf, at)), MIN(IND_RANK(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), sale)), IND_RANK(WINSOR(RATIO(COALESCE(xrd, 0), ADD(COALESCE(xrd, 0), COALESCE(xad, 0))), 1))))",hidden_capital_understatement,positive,6,"For a given annual outlay, R&D builds capital that depreciates far more slowly than advertising, so the unrecorded stock — and hence the understatement of book capital — accumulates much faster for research-led spenders than for brand-led spenders with identical intensity.",5,hidden_capital_understatement,hidden_capital_understatement,5,5,false,,m02505
B2,profit_intangible,Margin Expansion Of Intangible Spenders,"MIN(IND_RANK(WINSOR(SUB(RATIO(oibdp, sale), LAG(RATIO(oibdp, sale), 3)), 1)), IND_RANK(RATIO(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), sale)))",durable_moat_and_demand_stability,positive,6,"When hidden capital becomes productive it shows up first as pricing power, so a multi-year expansion of the operating margin at an intangible-intensive firm is direct evidence that its expensed investment has created a durable competitive position.",5,durable_moat_and_demand_stability,durable_moat_and_demand_stability,5,5,false,,m02506
B2,profit_intangible,Accrual Validated Built Base,"MUL(IND_RANK(RATIO(oiadp, at)), IND_RANK(WINSOR(RATIO(TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5), ADD(COALESCE(intan, 0), TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5))), 1)))",organic_self_built_intangibles,positive,7,"If the self-built share of the intangible base is what drives the mispricing, it should predict returns on the full accounting sample, not only on the post-1988 window where cash-flow statements exist.",5,organic_self_built_intangibles,organic_self_built_intangibles,5,5,false,,m02507
B2,profit_intangible,Built By Flow And By Stock,"MUL(IND_RANK(RATIO(oancf, at)), MIN(IND_RANK(WINSOR(RATIO(SUB(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), DELTA(COALESCE(intan, 0), 1)), ADD(dp, ADD(COALESCE(xrd, 0), COALESCE(xad, 0)))), 1)), IND_RANK(WINSOR(RATIO(TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5), ADD(COALESCE(intan, 0), TS_SUM(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), 5))), 1))))",organic_self_built_intangibles,positive,7,A firm whose intangible capital is off the books both historically and in the current year's investment mix has a book value that understates economic capital along both dimensions; requiring both conditions identifies the cleanest cases of accounting-driven mispricing.,4,organic_self_built_intangibles,organic_self_built_intangibles,4,5,false,,m02508
B2,profit_intangible,Improving Cash Generation Of Off Books Builders,"MUL(IND_RANK(WINSOR(TREND(RATIO(oancf, at), 5), 1)), IND_RANK(WINSOR(RATIO(SUB(ADD(COALESCE(xrd, 0), COALESCE(xad, 0)), DELTA(COALESCE(intan, 0), 1)), ADD(dp, ADD(COALESCE(xrd, 0), COALESCE(xad, 0)))), 1)))",validated_intangible_payback,positive,7,"Hidden capital is validated not by the level of cash flow, which the market already observes and prices, but by its multi-year trajectory; firms whose cash generation is steadily improving while they build capital off the books are converting invisible investment into visible cash faster than investors extrapolate.",5,validated_intangible_payback,validated_intangible_payback,5,5,false,,m02509
